cl_id;length;cpu_time;cpu_util;ram_util;time_on_resource;submission_time;finish_time;vm;
5534;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;5534
5540;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;5540
5543;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;5543
5546;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;5546
5549;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;5549
5555;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;5555
5561;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;5561
5564;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;5564
5567;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;5567
5570;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;5570
5573;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;5573
5575;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;5575
5576;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;5576
5579;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;5579
5585;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;5585
5588;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;5588
5594;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;5594
5597;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;5597
5600;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;5600
5606;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;5606
5615;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;5615
5621;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;5621
5624;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;5624
5627;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;5627
5629;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;5629
5633;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;5633
5636;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;5636
5639;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;5639
5642;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;5642
5645;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;5645
5648;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;5648
5657;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;5657
5663;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;5663
5666;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;5666
5672;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;5672
5678;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;5678
5681;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;5681
5687;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;5687
5696;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;5696
5705;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;5705
5708;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;5708
5711;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;5711
5714;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;5714
5720;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;5720
5726;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;5726
5735;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;5735
5738;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;5738
5744;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;5744
5750;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;5750
5753;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;5753
7341;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;7341
7629;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;7629
7;2073600;9900.0;1.0;1.0;9900.0;0.01;9900.01;7
11;2073600;9900.0;1.0;1.0;9900.0;0.01;9900.01;11
262;2073600;9900.0;1.0;1.0;9900.0;0.01;9900.01;262
